Provider,Region,UTC,Batch,OCR,File,Time
AWS,eu-west-2,Midday,4,True,image_full.png,0.332205371
AWS,eu-west-2,Midday,4,False,image_full.png,0.627118605
AWS,eu-west-2,Midday,5,True,image_ping.png,0.295528985
AWS,eu-west-2,Midday,5,False,image_ping.png,0.011899797
AWS,eu-west-2,Midday,5,True,image_full.png,0.646308544
AWS,eu-west-2,Midday,5,False,image_full.png,0.865846399
Azure,eastus,Midday,1,True,image_ping.png,0.323932067
Azure,eastus,Midday,1,False,image_ping.png,0.046716878
Azure,eastus,Midday,1,True,image_full.png,0.242082103
Azure,eastus,Midday,1,False,image_full.png,0.223114025
Azure,eastus,Midday,2,True,image_ping.png,0.130165782
Azure,eastus,Midday,2,False,image_ping.png,0.007581691
Azure,eastus,Midday,2,True,image_full.png,0.302431424
Azure,eastus,Midday,2,False,image_full.png,0.177193067
Azure,eastus,Midday,3,True,image_ping.png,0.110307681
Azure,eastus,Midday,3,False,image_ping.png,0.008801922
Azure,eastus,Midday,3,True,image_full.png,0.177192468
Azure,eastus,Midday,3,False,image_full.png,0.109846969
Azure,eastus,Midday,4,True,image_ping.png,0.115123002
Azure,eastus,Midday,4,False,image_ping.png,0.008997127
Azure,eastus,Midday,4,True,image_full.png,0.096113323
Azure,eastus,Midday,4,False,image_full.png,0.122255382
Azure,eastus,Midday,5,True,image_ping.png,0.164928258
Azure,eastus,Midday,5,False,image_ping.png,0.006938275
Azure,eastus,Midday,5,True,image_full.png,0.141680172
Azure,eastus,Midday,5,False,image_full.png,0.11977752
Azure,eastus2,Midday,1,True,image_ping.png,0.250796068
Azure,eastus2,Midday,1,False,image_ping.png,0.040878128
Azure,eastus2,Midday,1,True,image_full.png,0.193778083
Azure,eastus2,Midday,1,False,image_full.png,0.172554962
Azure,eastus2,Midday,2,True,image_ping.png,0.145776344
Azure,eastus2,Midday,2,False,image_ping.png,0.008354698
Azure,eastus2,Midday,2,True,image_full.png,0.22781182
Azure,eastus2,Midday,2,False,image_full.png,0.159761445
Azure,eastus2,Midday,3,True,image_ping.png,0.177886944
Azure,eastus2,Midday,3,False,image_ping.png,0.008260792
Azure,eastus2,Midday,3,True,image_full.png,0.232941589
Azure,eastus2,Midday,3,False,image_full.png,0.146577101
Azure,eastus2,Midday,4,True,image_ping.png,0.016558286
Azure,southcentralus,Midday,1,True,image_ping.png,0.263302032
Azure,eastus2,Midday,4,False,image_ping.png,0.007480835
Azure,southcentralus,Midday,1,False,image_ping.png,0.038207055
Azure,eastus2,Midday,4,True,image_full.png,0.248916733
Azure,southcentralus,Midday,1,True,image_full.png,0.219317044
Azure,eastus2,Midday,4,False,image_full.png,0.131030788
Azure,southcentralus,Midday,1,False,image_full.png,0.487618918
Azure,eastus2,Midday,5,True,image_ping.png,0.145327811
Azure,southcentralus,Midday,2,True,image_ping.png,0.123972455
Azure,eastus2,Midday,5,False,image_ping.png,0.007298023
Azure,southcentralus,Midday,2,False,image_ping.png,0.008955895
Azure,eastus2,Midday,5,True,image_full.png,0.377876172
Azure,eastus2,Midday,5,False,image_full.png,0.14321736
Azure,southcentralus,Midday,2,True,image_full.png,0.192761654
Azure,southcentralus,Midday,2,False,image_full.png,0.140338447
Azure,southcentralus,Midday,3,True,image_ping.png,0.148422218
Azure,southcentralus,Midday,3,False,image_ping.png,0.007567764
Azure,southcentralus,Midday,3,True,image_full.png,0.136328055
Azure,southcentralus,Midday,3,False,image_full.png,0.125908529
Azure,southcentralus,Midday,4,True,image_ping.png,0.019689527
Azure,southcentralus,Midday,4,False,image_ping.png,0.006706846
Azure,southcentralus,Midday,4,True,image_full.png,0.194691221
Azure,southcentralus,Midday,4,False,image_full.png,0.156797999
Azure,southcentralus,Midday,5,True,image_ping.png,0.100482479
Azure,southcentralus,Midday,5,False,image_ping.png,0.006605144
Azure,southcentralus,Midday,5,True,image_full.png,0.370665336
Azure,southcentralus,Midday,5,False,image_full.png,0.120611215
Azure,westus2,Midday,1,True,image_ping.png,0.280874663
Azure,westus2,Midday,1,False,image_ping.png,0.06601138
Azure,westus2,Midday,1,True,image_full.png,0.195763231
Azure,westus2,Midday,1,False,image_full.png,0.264567019
Azure,westus2,Midday,2,True,image_ping.png,0.149483906
Azure,westus2,Midday,2,False,image_ping.png,0.010037928
Azure,westus2,Midday,2,True,image_full.png,0.164265746
Azure,westus2,Midday,2,False,image_full.png,0.145527595
Azure,westus2,Midday,3,True,image_ping.png,0.111555703
Azure,westus2,Midday,3,False,image_ping.png,0.012534534
Azure,westus2,Midday,3,True,image_full.png,0.25029128
Azure,westus2,Midday,3,False,image_full.png,0.114815912
Azure,westus2,Midday,4,True,image_ping.png,0.020246355
Azure,westus2,Midday,4,False,image_ping.png,0.006581918
Azure,westus2,Midday,4,True,image_full.png,0.164638647
Azure,westus3,Midday,1,True,image_ping.png,0.5088982
Azure,westus2,Midday,4,False,image_full.png,0.148242702
Azure,westus3,Midday,1,False,image_ping.png,0.059759855
Azure,westus2,Midday,5,True,image_ping.png,0.056863154
Azure,westus3,Midday,1,True,image_full.png,0.479482318
Azure,westus2,Midday,5,False,image_ping.png,0.010106727
Azure,westus3,Midday,1,False,image_full.png,0.15180096
Azure,westus2,Midday,5,True,image_full.png,0.166045251
Azure,westus3,Midday,2,True,image_ping.png,0.40528412
Azure,westus2,Midday,5,False,image_full.png,0.142732888
Azure,westus3,Midday,2,False,image_ping.png,0.006211733
Azure,westus3,Midday,2,True,image_full.png,0.448466809
Azure,westus3,Midday,2,False,image_full.png,0.078964115
Azure,westus3,Midday,3,True,image_ping.png,0.364696073
Azure,westus3,Midday,3,False,image_ping.png,0.005643144
Azure,westus3,Midday,3,True,image_full.png,0.416946451
Azure,westus3,Midday,3,False,image_full.png,0.071103026
Azure,westus3,Midday,4,True,image_ping.png,0.369377102
Azure,westus3,Midday,4,False,image_ping.png,0.007040734
Azure,westus3,Midday,4,True,image_full.png,0.530600106
Azure,westus3,Midday,4,False,image_full.png,0.067869602
Azure,westus3,Midday,5,True,image_ping.png,0.33037752
Azure,westus3,Midday,5,False,image_ping.png,0.005656267
Azure,australiaeast,Midday,1,True,image_ping.png,0.326322614
Azure,westus3,Midday,5,True,image_full.png,0.430561562
Azure,australiaeast,Midday,1,False,image_ping.png,0.045707626
Azure,westus3,Midday,5,False,image_full.png,0.10913893
Azure,australiaeast,Midday,1,True,image_full.png,0.290842939
Azure,australiaeast,Midday,1,False,image_full.png,0.256075466
Azure,australiaeast,Midday,2,True,image_ping.png,0.095713573
Azure,australiaeast,Midday,2,False,image_ping.png,0.00800544
Azure,australiaeast,Midday,2,True,image_full.png,0.23049494
Azure,australiaeast,Midday,2,False,image_full.png,0.208889133
Azure,australiaeast,Midday,3,True,image_ping.png,0.132699856
Azure,australiaeast,Midday,3,False,image_ping.png,0.009198046
Azure,australiaeast,Midday,3,True,image_full.png,0.191843349
Azure,australiaeast,Midday,3,False,image_full.png,0.216104568
Azure,australiaeast,Midday,4,True,image_ping.png,0.169233137
Azure,australiaeast,Midday,4,False,image_ping.png,0.007998839
Azure,australiaeast,Midday,4,True,image_full.png,0.211932048
Azure,australiaeast,Midday,4,False,image_full.png,0.162621905
Azure,australiaeast,Midday,5,True,image_ping.png,0.138328884
Azure,australiaeast,Midday,5,False,image_ping.png,0.008303141
Azure,australiaeast,Midday,5,True,image_full.png,0.213430655
Azure,australiaeast,Midday,5,False,image_full.png,0.112199154
Azure,southeastasia,Midday,1,True,image_ping.png,0.435899425
Azure,southeastasia,Midday,1,False,image_ping.png,0.096756796
Azure,southeastasia,Midday,1,True,image_full.png,0.250719631
Azure,southeastasia,Midday,1,False,image_full.png,0.212713072
Azure,southeastasia,Midday,2,True,image_ping.png,0.281855797
Azure,southeastasia,Midday,2,False,image_ping.png,0.007954092
Azure,southeastasia,Midday,2,True,image_full.png,0.224973658
Azure,southeastasia,Midday,2,False,image_full.png,0.241050941
Azure,southeastasia,Midday,3,True,image_ping.png,0.208021177
Azure,southeastasia,Midday,3,False,image_ping.png,0.00955069
Azure,southeastasia,Midday,3,True,image_full.png,0.345623128
Azure,southeastasia,Midday,3,False,image_full.png,0.169462618
Azure,southeastasia,Midday,4,True,image_ping.png,0.020794678
Azure,southeastasia,Midday,4,False,image_ping.png,0.007893792
Azure,southeastasia,Midday,4,True,image_full.png,0.245634836
Azure,southeastasia,Midday,4,False,image_full.png,0.144907944
Azure,southeastasia,Midday,5,True,image_ping.png,0.213471371
Azure,southeastasia,Midday,5,False,image_ping.png,0.008137191
Azure,southeastasia,Midday,5,True,image_full.png,0.099220394
Azure,southeastasia,Midday,5,False,image_full.png,0.204586881
Azure,northeurope,Midday,1,True,image_ping.png,0.266194299
Azure,northeurope,Midday,1,False,image_ping.png,0.055774822
Azure,northeurope,Midday,1,True,image_full.png,0.310920616
Azure,northeurope,Midday,1,False,image_full.png,0.155413227
Azure,northeurope,Midday,2,True,image_ping.png,0.137959154
Azure,northeurope,Midday,2,False,image_ping.png,0.00703771
Azure,northeurope,Midday,2,True,image_full.png,0.242279983
Azure,northeurope,Midday,2,False,image_full.png,0.091473929
Azure,northeurope,Midday,3,True,image_ping.png,0.142226821
Azure,northeurope,Midday,3,False,image_ping.png,0.00709731
Azure,northeurope,Midday,3,True,image_full.png,0.21005958
Azure,northeurope,Midday,3,False,image_full.png,0.07751821
Azure,northeurope,Midday,4,True,image_ping.png,0.15945729
Azure,northeurope,Midday,4,False,image_ping.png,0.006615503
Azure,northeurope,Midday,4,True,image_full.png,0.210585789
Azure,northeurope,Midday,4,False,image_full.png,0.070718404
Azure,swedencentral,Midday,1,True,image_ping.png,0.302724654
Azure,northeurope,Midday,5,True,image_ping.png,0.143877047
Azure,northeurope,Midday,5,False,image_ping.png,0.006699805
Azure,swedencentral,Midday,1,False,image_ping.png,0.03958447
Azure,swedencentral,Midday,1,True,image_full.png,0.151717835
Azure,northeurope,Midday,5,True,image_full.png,0.225183916
Azure,swedencentral,Midday,1,False,image_full.png,0.143425752
Azure,northeurope,Midday,5,False,image_full.png,0.068320267
Azure,swedencentral,Midday,2,True,image_ping.png,0.089350363
Azure,swedencentral,Midday,2,False,image_ping.png,0.006962453
Azure,swedencentral,Midday,2,True,image_full.png,0.093993666
Azure,swedencentral,Midday,2,False,image_full.png,0.079118124
Azure,swedencentral,Midday,3,True,image_ping.png,0.017108969
Azure,swedencentral,Midday,3,False,image_ping.png,0.005842026
Azure,swedencentral,Midday,3,True,image_full.png,0.082379277
Azure,swedencentral,Midday,3,False,image_full.png,0.075507029
Azure,swedencentral,Midday,4,True,image_ping.png,0.017780484
Azure,swedencentral,Midday,4,False,image_ping.png,0.005686623
Azure,swedencentral,Midday,4,True,image_full.png,0.053137847
Azure,swedencentral,Midday,4,False,image_full.png,0.067459756
Azure,swedencentral,Midday,5,True,image_ping.png,0.017770383
Azure,swedencentral,Midday,5,False,image_ping.png,0.005963529
Azure,swedencentral,Midday,5,True,image_full.png,0.054571278
Azure,swedencentral,Midday,5,False,image_full.png,0.064495592
Azure,uksouth,Midday,1,True,image_ping.png,0.269488859
Azure,uksouth,Midday,1,False,image_ping.png,0.031531656
Azure,uksouth,Midday,1,True,image_full.png,0.260815953
Azure,uksouth,Midday,1,False,image_full.png,0.155041908
Azure,uksouth,Midday,2,True,image_ping.png,0.123340553
Azure,uksouth,Midday,2,False,image_ping.png,0.006258431
Azure,uksouth,Midday,2,True,image_full.png,0.170267841
Azure,uksouth,Midday,2,False,image_full.png,0.077573453
Azure,uksouth,Midday,3,True,image_ping.png,0.19602656
Azure,uksouth,Midday,3,False,image_ping.png,0.006481329
Azure,uksouth,Midday,3,True,image_full.png,0.186354366
Azure,uksouth,Midday,3,False,image_full.png,0.081793307
Azure,westeurope,Midday,1,True,image_ping.png,0.276654912
Azure,uksouth,Midday,4,True,image_ping.png,0.182715005
Azure,westeurope,Midday,1,False,image_ping.png,0.053896784
Azure,uksouth,Midday,4,False,image_ping.png,0.005014145
Azure,westeurope,Midday,1,True,image_full.png,0.27256642
Azure,uksouth,Midday,4,True,image_full.png,0.194067982
Azure,westeurope,Midday,1,False,image_full.png,0.16040685
Azure,uksouth,Midday,4,False,image_full.png,0.068308555
Azure,westeurope,Midday,2,True,image_ping.png,0.129430886
Azure,westeurope,Midday,2,False,image_ping.png,0.009878852
Azure,uksouth,Midday,5,True,image_ping.png,0.443984653
Azure,westeurope,Midday,2,True,image_full.png,0.299016185
Azure,uksouth,Midday,5,False,image_ping.png,0.005903236
Azure,westeurope,Midday,2,False,image_full.png,0.098864924
Azure,uksouth,Midday,5,True,image_full.png,0.201631199
Azure,westeurope,Midday,3,True,image_ping.png,0.160675451
Azure,uksouth,Midday,5,False,image_full.png,0.097190139
Azure,westeurope,Midday,3,False,image_ping.png,0.009937053
Azure,westeurope,Midday,3,True,image_full.png,0.271182638
Azure,westeurope,Midday,3,False,image_full.png,0.095052504
Azure,westeurope,Midday,4,True,image_ping.png,0.159394445
Azure,westeurope,Midday,4,False,image_ping.png,0.012575067
Azure,westeurope,Midday,4,True,image_full.png,0.27532916
Azure,westeurope,Midday,4,False,image_full.png,0.081285731
Azure,westeurope,Midday,5,True,image_ping.png,0.125008663
Azure,westeurope,Midday,5,False,image_ping.png,0.008149843
Azure,westeurope,Midday,5,True,image_full.png,0.283765505
Azure,westeurope,Midday,5,False,image_full.png,0.119171432
Azure,centralus,Midday,1,True,image_ping.png,0.271951742
Azure,centralus,Midday,1,False,image_ping.png,0.033542115
Azure,centralus,Midday,1,True,image_full.png,0.276988695
Azure,centralus,Midday,1,False,image_full.png,0.17112028
Azure,centralus,Midday,2,True,image_ping.png,0.249274004
Azure,centralus,Midday,2,False,image_ping.png,0.008239041
Azure,centralus,Midday,2,True,image_full.png,0.398166785
Azure,centralus,Midday,2,False,image_full.png,0.112307094
Azure,centralus,Midday,3,True,image_ping.png,0.021267012
Azure,centralus,Midday,3,False,image_ping.png,0.006850216
Azure,centralus,Midday,3,True,image_full.png,0.2948595
Azure,centralus,Midday,3,False,image_full.png,0.132675425
Azure,centralus,Midday,4,True,image_ping.png,0.381149565
Azure,centralus,Midday,4,False,image_ping.png,0.007335444
Azure,centralus,Midday,4,True,image_full.png,0.289027989
Azure,centralus,Midday,4,False,image_full.png,0.087827315
Azure,centralus,Midday,5,True,image_ping.png,0.189832676
Azure,centralus,Midday,5,False,image_ping.png,0.011372499
Azure,centralus,Midday,5,True,image_full.png,0.287047315
Azure,centralus,Midday,5,False,image_full.png,0.082167817
Azure,southafricanorth,Midday,1,True,image_ping.png,0.5362151
Azure,southafricanorth,Midday,1,False,image_ping.png,0.192838178
Azure,southafricanorth,Midday,1,True,image_full.png,0.47463273
Azure,southafricanorth,Midday,1,False,image_full.png,0.113856191
Azure,southafricanorth,Midday,2,True,image_ping.png,0.019228367
Azure,southafricanorth,Midday,2,False,image_ping.png,0.008460173
Azure,southafricanorth,Midday,2,True,image_full.png,0.12756851
Azure,southafricanorth,Midday,2,False,image_full.png,0.131621545
Azure,southafricanorth,Midday,3,True,image_ping.png,0.016144341
Azure,southafricanorth,Midday,3,False,image_ping.png,0.006102653
Azure,southafricanorth,Midday,3,True,image_full.png,0.049191028
Azure,southafricanorth,Midday,3,False,image_full.png,0.078554283
Azure,southafricanorth,Midday,4,True,image_ping.png,0.019637671
Azure,southafricanorth,Midday,4,False,image_ping.png,0.00569365
Azure,southafricanorth,Midday,4,True,image_full.png,0.819075727
Azure,southafricanorth,Midday,4,False,image_full.png,0.129018423
Azure,southafricanorth,Midday,5,True,image_ping.png,0.016150241
Azure,southafricanorth,Midday,5,False,image_ping.png,0.006324155
Azure,southafricanorth,Midday,5,True,image_full.png,0.097428048
Azure,southafricanorth,Midday,5,False,image_full.png,0.078846386
Azure,centralindia,Midday,1,True,image_ping.png,0.224937457
Azure,centralindia,Midday,1,False,image_ping.png,0.072233033
Azure,centralindia,Midday,1,True,image_full.png,0.194896309
Azure,centralindia,Midday,1,False,image_full.png,0.225080955
Azure,centralindia,Midday,2,True,image_ping.png,0.104157771
Azure,centralindia,Midday,2,False,image_ping.png,0.008211158
Azure,centralindia,Midday,2,True,image_full.png,0.091575434
Azure,centralindia,Midday,2,False,image_full.png,0.223553964
Azure,centralindia,Midday,3,True,image_ping.png,0.018857104
Azure,centralindia,Midday,3,False,image_ping.png,0.015119423
Azure,centralindia,Midday,3,True,image_full.png,0.086345461
Azure,centralindia,Midday,3,False,image_full.png,0.152064026
Azure,centralindia,Midday,4,True,image_ping.png,0.014619426
Azure,eastasia,Midday,1,True,image_ping.png,0.263691413
Azure,centralindia,Midday,4,False,image_ping.png,0.006472367
Azure,centralindia,Midday,4,True,image_full.png,0.08841205
Azure,eastasia,Midday,1,False,image_ping.png,0.063869642
Azure,centralindia,Midday,4,False,image_full.png,0.134955414
Azure,eastasia,Midday,1,True,image_full.png,0.205530002
Azure,centralindia,Midday,5,True,image_ping.png,0.018797804
Azure,eastasia,Midday,1,False,image_full.png,0.134930723
Azure,centralindia,Midday,5,False,image_ping.png,0.00778766
Azure,eastasia,Midday,2,True,image_ping.png,0.184140787
Azure,centralindia,Midday,5,True,image_full.png,0.091302036
Azure,eastasia,Midday,2,False,image_ping.png,0.006689736
Azure,centralindia,Midday,5,False,image_full.png,0.10027029
Azure,eastasia,Midday,2,True,image_full.png,0.244768212
Azure,eastasia,Midday,2,False,image_full.png,0.084815554
Azure,eastasia,Midday,3,True,image_ping.png,0.125618774
Azure,eastasia,Midday,3,False,image_ping.png,0.00554323
Azure,eastasia,Midday,3,True,image_full.png,0.164577582
Azure,eastasia,Midday,3,False,image_full.png,0.087471968
Azure,eastasia,Midday,4,True,image_ping.png,0.108714883
Azure,eastasia,Midday,4,False,image_ping.png,0.00567963
Azure,eastasia,Midday,4,True,image_full.png,0.163912779
Azure,eastasia,Midday,4,False,image_full.png,0.074238798
Azure,eastasia,Midday,5,True,image_ping.png,0.129436294
Azure,eastasia,Midday,5,False,image_ping.png,0.009062949
Azure,eastasia,Midday,5,True,image_full.png,0.108694282
Azure,eastasia,Midday,5,False,image_full.png,0.076995013
Azure,japaneast,Midday,1,True,image_ping.png,0.273793412
Azure,japaneast,Midday,1,False,image_ping.png,0.086548382
Azure,japaneast,Midday,1,True,image_full.png,0.283515888
Azure,japaneast,Midday,1,False,image_full.png,0.19123012
Azure,japaneast,Midday,2,True,image_ping.png,0.130083873
Azure,japaneast,Midday,2,False,image_ping.png,0.009543376
Azure,japaneast,Midday,2,True,image_full.png,0.255241759
Azure,japaneast,Midday,2,False,image_full.png,0.131022471
Azure,japaneast,Midday,3,True,image_ping.png,0.139205251
Azure,japaneast,Midday,3,False,image_ping.png,0.008555978
Azure,japaneast,Midday,3,True,image_full.png,0.218621651
Azure,japaneast,Midday,3,False,image_full.png,0.1191462
Azure,japaneast,Midday,4,True,image_ping.png,0.022357944
Azure,japaneast,Midday,4,False,image_ping.png,0.007089182
Azure,japaneast,Midday,4,True,image_full.png,0.303237439
Azure,japaneast,Midday,4,False,image_full.png,0.108451527
Azure,japaneast,Midday,5,True,image_ping.png,0.142309143
Azure,japaneast,Midday,5,False,image_ping.png,0.007069782
Azure,japaneast,Midday,5,True,image_full.png,0.233677613
Azure,japaneast,Midday,5,False,image_full.png,0.127894079
Azure,koreacentral,Midday,1,True,image_ping.png,0.828205872
Azure,koreacentral,Midday,1,False,image_ping.png,0.106846645
Azure,koreacentral,Midday,1,True,image_full.png,0.236552978
Azure,koreacentral,Midday,1,False,image_full.png,0.224227484
Azure,koreacentral,Midday,2,True,image_ping.png,0.48755394
Azure,koreacentral,Midday,2,False,image_ping.png,0.007043996
Azure,koreacentral,Midday,2,True,image_full.png,0.510134928
Azure,koreacentral,Midday,2,False,image_full.png,0.20612979
Azure,koreacentral,Midday,3,True,image_ping.png,0.43330117
Azure,koreacentral,Midday,3,False,image_ping.png,0.006905396
Azure,koreacentral,Midday,3,True,image_full.png,0.198736794
Azure,koreacentral,Midday,3,False,image_full.png,0.207638689
Azure,koreacentral,Midday,4,True,image_ping.png,0.365242106
Azure,koreacentral,Midday,4,False,image_ping.png,0.006775496
Azure,koreacentral,Midday,4,True,image_full.png,0.508652129
Azure,koreacentral,Midday,4,False,image_full.png,0.146605422
Azure,koreacentral,Midday,5,True,image_ping.png,0.240125772
Azure,koreacentral,Midday,5,False,image_ping.png,0.007365996
Azure,koreacentral,Midday,5,True,image_full.png,0.212651387
Azure,canadacentral,Midday,1,True,image_ping.png,0.311595415
Azure,koreacentral,Midday,5,False,image_full.png,0.158556116
Azure,canadacentral,Midday,1,False,image_ping.png,0.050034393
Azure,canadacentral,Midday,1,True,image_full.png,0.269699787
Azure,canadacentral,Midday,1,False,image_full.png,0.187943425
Azure,canadacentral,Midday,2,True,image_ping.png,0.118580711
Azure,canadacentral,Midday,2,False,image_ping.png,0.008008467
Azure,canadacentral,Midday,2,True,image_full.png,0.099076592
Azure,canadacentral,Midday,2,False,image_full.png,0.123221692
Azure,canadacentral,Midday,3,True,image_ping.png,0.023024005
Azure,canadacentral,Midday,3,False,image_ping.png,0.008130167
Azure,canadacentral,Midday,3,True,image_full.png,0.192743704
Azure,canadacentral,Midday,3,False,image_full.png,0.136937735
Azure,canadacentral,Midday,4,True,image_ping.png,0.020208316
Azure,canadacentral,Midday,4,False,image_ping.png,0.007806768
Azure,canadacentral,Midday,4,True,image_full.png,0.117483415
Azure,canadacentral,Midday,4,False,image_full.png,0.146786295
Azure,canadacentral,Midday,5,True,image_ping.png,0.020800714
Azure,canadacentral,Midday,5,False,image_ping.png,0.013850143
Azure,canadacentral,Midday,5,True,image_full.png,0.062920641
Azure,canadacentral,Midday,5,False,image_full.png,0.101813579
Azure,francecentral,Midday,1,True,image_ping.png,0.36547465
Azure,francecentral,Midday,1,False,image_ping.png,0.05073967
Azure,francecentral,Midday,1,True,image_full.png,0.337501825
Azure,francecentral,Midday,1,False,image_full.png,0.168195454
Azure,francecentral,Midday,2,True,image_ping.png,0.25879603
Azure,francecentral,Midday,2,False,image_ping.png,0.010901165
Azure,francecentral,Midday,2,True,image_full.png,0.299443547
Azure,francecentral,Midday,2,False,image_full.png,0.100420825
Azure,francecentral,Midday,3,True,image_ping.png,0.202677378
Azure,francecentral,Midday,3,False,image_ping.png,0.00722541
Azure,francecentral,Midday,3,True,image_full.png,0.283277201
Azure,francecentral,Midday,3,False,image_full.png,0.070592872
Azure,francecentral,Midday,4,True,image_ping.png,0.22653224
Azure,francecentral,Midday,4,False,image_ping.png,0.006676901
Azure,francecentral,Midday,4,True,image_full.png,0.31736932
Azure,francecentral,Midday,4,False,image_full.png,0.090405673
Azure,francecentral,Midday,5,True,image_ping.png,0.272998046
Azure,francecentral,Midday,5,False,image_ping.png,0.007309311
Azure,francecentral,Midday,5,True,image_full.png,0.317600323
Azure,francecentral,Midday,5,False,image_full.png,0.161040446
Azure,germanywestcentral,Midday,1,True,image_ping.png,0.216139648
Azure,germanywestcentral,Midday,1,False,image_ping.png,0.040421383
Azure,germanywestcentral,Midday,1,True,image_full.png,0.31542229
Azure,germanywestcentral,Midday,1,False,image_full.png,0.10971014
Azure,germanywestcentral,Midday,2,True,image_ping.png,0.209034076
Azure,germanywestcentral,Midday,2,False,image_ping.png,0.006657662
Azure,germanywestcentral,Midday,2,True,image_full.png,0.136240471
Azure,germanywestcentral,Midday,2,False,image_full.png,0.110259329
Azure,germanywestcentral,Midday,3,True,image_ping.png,0.081952064
Azure,germanywestcentral,Midday,3,False,image_ping.png,0.005253949
Azure,germanywestcentral,Midday,3,True,image_full.png,0.172149405
Azure,germanywestcentral,Midday,3,False,image_full.png,0.086753009
Azure,germanywestcentral,Midday,4,True,image_ping.png,0.019325181
Azure,germanywestcentral,Midday,4,False,image_ping.png,0.007414069
Azure,germanywestcentral,Midday,4,True,image_full.png,0.153023827
Azure,germanywestcentral,Midday,4,False,image_full.png,0.076252011
Azure,germanywestcentral,Midday,5,True,image_ping.png,0.247478708
Azure,germanywestcentral,Midday,5,False,image_ping.png,0.007244268
Azure,germanywestcentral,Midday,5,True,image_full.png,0.269435512
Azure,germanywestcentral,Midday,5,False,image_full.png,0.08369508
Azure,norwayeast,Midday,1,True,image_ping.png,0.226278679
Azure,norwayeast,Midday,1,False,image_ping.png,0.035422308
Azure,norwayeast,Midday,1,True,image_full.png,0.327715753
Azure,norwayeast,Midday,1,False,image_full.png,0.138141102
Azure,norwayeast,Midday,2,True,image_ping.png,0.079334742
Azure,norwayeast,Midday,2,False,image_ping.png,0.006678949
Azure,norwayeast,Midday,2,True,image_full.png,0.097884491
Azure,norwayeast,Midday,2,False,image_full.png,0.144991964
Azure,norwayeast,Midday,3,True,image_ping.png,0.01914809
Azure,norwayeast,Midday,3,False,image_ping.png,0.005969602
Azure,norwayeast,Midday,3,True,image_full.png,0.099182279
Azure,norwayeast,Midday,3,False,image_full.png,0.111642817
Azure,norwayeast,Midday,4,True,image_ping.png,0.019067384
Azure,norwayeast,Midday,4,False,image_ping.png,0.006599544
Azure,switzerlandnorth,Midday,1,True,image_ping.png,0.240374489
Azure,norwayeast,Midday,4,True,image_full.png,0.050754817
Azure,switzerlandnorth,Midday,1,False,image_ping.png,0.034535116
Azure,norwayeast,Midday,4,False,image_full.png,0.074609724
Azure,switzerlandnorth,Midday,1,True,image_full.png,0.156595294
Azure,norwayeast,Midday,5,True,image_ping.png,0.016904339
Azure,switzerlandnorth,Midday,1,False,image_full.png,0.139495889
Azure,norwayeast,Midday,5,False,image_ping.png,0.006939968
Azure,switzerlandnorth,Midday,2,True,image_ping.png,0.085301622
Azure,norwayeast,Midday,5,True,image_full.png,0.052257319
Azure,switzerlandnorth,Midday,2,False,image_ping.png,0.00676052
Azure,norwayeast,Midday,5,False,image_full.png,0.0668247
Azure,switzerlandnorth,Midday,2,True,image_full.png,0.082135666
Azure,switzerlandnorth,Midday,2,False,image_full.png,0.124607723
Azure,switzerlandnorth,Midday,3,True,image_ping.png,0.016846801
Azure,switzerlandnorth,Midday,3,False,image_ping.png,0.006838422
Azure,switzerlandnorth,Midday,3,True,image_full.png,0.083178984
Azure,switzerlandnorth,Midday,3,False,image_full.png,0.091500133
Azure,switzerlandnorth,Midday,4,True,image_ping.png,0.014781664
Azure,switzerlandnorth,Midday,4,False,image_ping.png,0.007039225
Azure,switzerlandnorth,Midday,4,True,image_full.png,0.082648074
Azure,switzerlandnorth,Midday,4,False,image_full.png,0.071392674
Azure,switzerlandnorth,Midday,5,True,image_ping.png,0.014816664
Azure,uaenorth,Midday,1,True,image_ping.png,0.321489267
Azure,switzerlandnorth,Midday,5,False,image_ping.png,0.005729202
Azure,uaenorth,Midday,1,False,image_ping.png,0.038369162
Azure,switzerlandnorth,Midday,5,True,image_full.png,0.064242647
Azure,uaenorth,Midday,1,True,image_full.png,0.187658757
Azure,switzerlandnorth,Midday,5,False,image_full.png,0.078955008
Azure,uaenorth,Midday,1,False,image_full.png,0.125040905
Azure,uaenorth,Midday,2,True,image_ping.png,0.091737803
Azure,uaenorth,Midday,2,False,image_ping.png,0.012963856
Azure,uaenorth,Midday,2,True,image_full.png,0.091286298
Azure,uaenorth,Midday,2,False,image_full.png,0.12638202
Azure,uaenorth,Midday,3,True,image_ping.png,0.020352244
Azure,uaenorth,Midday,3,False,image_ping.png,0.007646792
Azure,uaenorth,Midday,3,True,image_full.png,0.089977283
Azure,uaenorth,Midday,3,False,image_full.png,0.237563958
Azure,uaenorth,Midday,4,True,image_ping.png,0.022259368
Azure,uaenorth,Midday,4,False,image_ping.png,0.008965808
Azure,uaenorth,Midday,4,True,image_full.png,0.10060291
Azure,uaenorth,Midday,4,False,image_full.png,0.186923748
Azure,uaenorth,Midday,5,True,image_ping.png,0.020344345
Azure,uaenorth,Midday,5,False,image_ping.png,0.006543878
